test_mstar,z5_fit,z5_q16,z5_q84,z7_fit,z7_q16,z7_q84,z10_fit,z10_q16,z10_q84
6.81,7.55425097069633,7.40808715636838,7.71364205791079,8.33690342019073,7.84995256547251,8.71255498557966,9.2466253419302,8.25909171718383,10.7765197420034
6.82,7.56061079606618,7.41545462253408,7.71877898025151,8.33933035081287,7.8548749242012,8.71172555668815,9.24428768808804,8.2659505685957,10.7665604877714
6.83,7.56728796443986,7.42282298163432,7.72434645578181,8.34175728143501,7.85979728292988,8.71089612779663,9.24195003424589,8.27280942000758,10.7566012335394
6.84,7.57342024429778,7.43019223588463,7.73007515121738,8.34418421205714,7.86471964165857,8.71006669890511,9.23961238040373,8.27857562334261,10.7466419793074
6.85,7.58001273264329,7.43736582020526,7.73607960792686,8.34661114267928,7.86964200038725,8.70923727001359,9.23727472656158,8.28026919600061,10.7366827250755
6.86,7.58658370050875,7.44436746645925,7.7414982199383,8.3487645125373,7.87456435911594,8.70840784112208,9.23493707271942,8.28196276865861,10.7267234708435
6.87,7.59319790096033,7.4513727240283,7.74647912456599,8.3507634025132,7.87950685787925,8.70757841223056,9.23259941887727,8.28365634131661,10.7167642166115
6.88,7.59979058339201,7.45838159656467,7.75174744509726,8.3527622924891,7.88458815915157,8.70674898333904,9.23026176503511,8.28534991397461,10.7068049623796
6.89,7.60625434126001,7.46539408772064,7.75717072507422,8.354761182465,7.8896694604239,8.70591955444753,9.22958978947946,8.28704348663261,10.6968457081476
6.9,7.61252716367108,7.47241020114848,7.76259610314458,8.3567600724409,7.89475076169623,8.70509012555601,9.22930683401582,8.28873705929061,10.6868864539156
6.91,7.61890227796909,7.47942994050046,7.76802358705364,8.3587589624168,7.89983206296855,8.70426069666449,9.22902387855219,8.29043063194861,10.6769271996837
6.92,7.62544561892953,7.48635131474662,7.7734531845467,8.36025587572476,7.90491336424088,8.70343126777298,9.22850069075225,8.29350366882365,10.6650266826641
6.93,7.63208157067856,7.49334990299151,7.77888490336906,8.36097459113172,7.90999466551321,8.70306715727137,9.22639390069916,8.29826794196497,10.6551417379254
6.94,7.63853344087741,7.50034501156333,7.78431875126603,8.36205764256188,7.91507596678553,8.70220532024979,9.22428711064607,8.3030322151063,10.6457592200268
6.95,7.64507792440827,7.50731398466036,7.78975473598291,8.36397029394654,7.92022881327619,8.70205628732487,9.22218032059298,8.30779648824762,10.6349011774239
6.96,7.65162279133936,7.51428453717795,7.79519286526499,8.36518997100487,7.92542362672912,8.70148513834484,9.22007353053989,8.31256076138895,10.6240431348211
6.97,7.6577439926713,7.5212566723666,7.80056757064657,8.3664096480632,7.93061844018204,8.70057304080742,9.21867491880172,8.31493190190876,10.6131850922182
6.98,7.66371627073114,7.5282303934768,7.80593136359414,8.36762932512153,7.93581325363496,8.69966094327,9.21788997148391,8.31580580589983,10.6023270496154
6.99,7.67042877292316,7.53520570375905,7.81142212189465,8.36884900217986,7.94100806708789,8.69874884573258,9.2171050241661,8.31853909596754,10.5914690070125
7,7.67631223140297,7.54248839824243,7.8169187298169,8.37064421582462,7.94620288054081,8.69783674819516,9.21632007684828,8.32405604054573,10.5806109644096
7.01,7.68283282505642,7.54951045168332,7.82241665294243,8.37239284206683,7.95139769399373,8.6966575854512,9.21553512953047,8.32947272465943,10.5701754234746
7.02,7.68947202554309,7.55688742891519,7.82786711056369,8.3743728525647,7.95659250744666,8.69515602214048,9.21475018221266,8.33282799356313,10.5600489093744
7.03,7.69611370453714,7.56395096423404,7.83332046867066,8.37573553806723,7.96176426948884,8.6951004555829,9.21396523489485,8.33759095942833,10.5499223952742
7.04,7.70275786432863,7.57106327703659,7.83877603330524,8.37716641807863,7.96615006401938,8.69418835804548,9.21318028757704,8.34235392529353,10.539795881174
7.05,7.70940450720759,7.57845465152699,7.84423381221274,8.37946467517787,7.97097028078113,8.69327626050806,9.21206997643349,8.34711689115872,10.5296693670737
7.06,7.71605363546406,7.5858460582198,7.84969381313846,8.3804295432759,7.97632531403711,8.69188239627276,9.20927600104638,8.35153440626067,10.5195428529735
7.07,7.72270525138808,7.59298348722659,7.8551560438277,8.38218153013934,7.98251796491979,8.69106987690688,9.20747933870966,8.35457215082275,10.5094163388733
7.08,7.72935935726969,7.59991966310694,7.86062051202576,8.38300235572478,7.98736672763037,8.68981598835059,9.2067142154767,8.35757521583069,10.4991251716619
7.09,7.73601595539893,7.60691112245323,7.86608722547794,8.38358950851069,7.99221549034095,8.68852570429663,9.20550211494529,8.36036747588063,10.4880527819351
7.1,7.74267504806584,7.61415555555044,7.87195762511409,8.38587849422669,7.99706425305152,8.68723542024267,9.20315878519825,8.36315973593057,10.4769803922083
7.11,7.74933663756046,7.62142530602673,7.87746886023723,8.38849054506771,8.0019130157621,8.6866664020931,9.2008154554512,8.36672312907108,10.4682810672681
7.12,7.75600072617283,7.62869544697938,7.88298144255664,8.38940569360305,8.00676177847268,8.68627916216847,9.19873071340627,8.36988623330506,10.4587837683722
7.13,7.76266731619299,7.63596598132824,7.88869181565601,8.39179876913472,8.01162069095974,8.6858626784825,9.19612879595711,8.37407554786779,10.4489204973835
7.14,7.76883909152597,7.64323691199317,7.89476586090167,8.39329381896081,8.01670199223207,8.68502336346309,9.19378546621006,8.38090877374152,10.439707407264
7.15,7.77488971906252,7.65050824189404,7.90084026126825,8.39463326841952,8.02168231289646,8.68415528513386,9.19174406606142,8.38962961870329,10.4304943171445
7.16,7.78094384780155,7.65777997395071,7.90681097931877,8.39650538076685,8.02686459477672,8.68324318759644,9.19094431317231,8.39835046366506,10.4211188447591
7.17,7.78699705267253,7.66505211108303,7.91198389055173,8.39803542979209,8.03194589604905,8.68233109005902,9.1901445602832,8.40427248154108,10.4096932289515
7.18,7.79353380261144,7.67232465621087,7.91715848918541,8.39820954433555,8.03671692914238,8.68124048998934,9.18934480739409,8.40903544740628,10.3982676131439
7.19,7.79984719848905,7.6795976122541,7.92233486177812,8.39940163630757,8.04070311744671,8.68043806716961,9.18854505450498,8.41379841327148,10.3878981696706
7.2,7.80642986959916,7.68687098213256,7.92786683373801,8.40134413845293,8.04555188015729,8.67963564434987,9.18774530161587,8.41672452786615,10.3777716555703
7.21,7.81301334709225,7.69414476876612,7.93365883240839,8.40433881737177,8.0500623424404,8.67979865196029,9.18662810626512,8.41965046310295,10.3676451414701
7.22,7.8195976385922,7.70151816156128,7.93945357318142,8.40565278963537,8.05444954040776,8.67852063163666,9.18614579583765,8.42227190136522,10.3575186273699
7.23,7.82618275172292,7.70888027525839,7.94525106032863,8.40587562635304,8.05883673837511,8.6779239428528,9.18632304072314,8.42274929795156,10.3473921132697
7.24,7.83276869410828,7.71620402448219,7.95126158253698,8.40848799883589,8.06322393634247,8.67751804661666,9.18590659582178,8.42322669453789,10.3372655991694
7.25,7.83935547337219,7.72324414124862,7.95730945125823,8.41110037131875,8.06761113430982,8.67701675410666,9.18374653717032,8.42821045312211,10.3271390850692
7.26,7.84565897264406,7.73045345281027,7.96310149461097,8.4137127438016,8.07199833227718,8.67640022273922,9.1829467842812,8.43428013928694,10.3170645401735
7.27,7.8518612892582,7.73734624197472,7.96851797172051,8.41469185694023,8.07649380895945,8.67601416908666,9.18212298331617,8.43720607452374,10.3090673196485
7.28,7.85831887506513,7.74446659435422,7.97412096745324,8.41552409401166,8.08130342572074,8.67551287657667,9.17985410169961,8.44121903002667,10.2992316830785
7.29,7.86436584689355,7.75172486907414,7.97958572966874,8.41780354452909,8.08622578444943,8.67427078349416,9.17758522008306,8.4468481380955,10.2887894921561
7.3,7.87096407589878,7.75904493498439,7.9850522658234,8.41936957273496,8.09114814317811,8.67357552903514,9.1753163384665,8.45247724616433,10.2785167956376
7.31,7.87737175686091,7.76636551152849,7.99052057948513,8.4202760598489,8.09619408045349,8.67288790563537,9.17708363762321,8.45810635423316,10.2679051103114
7.32,7.88389261161588,7.77368660975621,7.99599067422185,8.42082005486704,8.10158686333892,8.67220812434361,9.17347788246347,8.46373546230199,10.257462919389
7.33,7.89041396194015,7.78100824071736,8.00142246222691,8.42201980650128,8.10620995820878,8.67153639620862,9.17341826864996,8.47137150616564,10.2464954353595
7.34,7.89673463236735,7.78823038037819,8.00693622119194,8.42432948857373,8.11083757809286,8.67087293227914,9.17110886955997,8.47976425012025,10.2360004581672
7.35,7.9028030078328,7.79558276572906,8.01241168056115,8.42558330442873,8.11604810167655,8.67015197470071,9.16879947046997,8.48070451960416,10.225873944067
7.36,7.90932674659669,7.80297644049927,8.01788893527702,8.42649593364309,8.1207523530635,8.66939259314336,9.16837895885116,8.48219656607731,10.2156941556994
7.37,7.91600685275557,7.81026262916154,8.02336798890748,8.42817419952521,8.12536215679113,8.66861446268941,9.16941320977381,8.48258505857198,10.203800288322
7.38,7.92233588698928,7.81741802930258,8.02856198106507,8.4306755263224,8.12971810160021,8.6669071666157,9.16726542904582,8.48352532805589,10.1931775305742
7.39,7.928531038026,7.82457439796311,8.03411598606093,8.43112972234174,8.13420097586856,8.66741693371833,9.16623892812071,8.4844655975398,10.183246860241
7.4,7.93429569103631,7.83157403383412,8.03979392716808,8.4335052934746,8.13857493076143,8.66636284466464,9.16573729587825,8.48718704106164,10.1739253920099
7.41,7.94074099312121,7.83854938988625,8.04489850626648,8.43550582831826,8.1431947171677,8.66537426831757,9.17012747216057,8.49137635562437,10.1634832010875
7.42,7.94750409031622,7.84559467939916,8.05053006922793,8.43710457607445,8.14781781203757,8.6646794238725,9.16515343637591,8.4955656701871,10.1531488263069
7.43,7.95390971890041,7.85288762707256,8.0563103841406,8.43872739561309,8.15244090690744,8.66334458427718,9.1624530768561,8.50006065518622,10.1425988192428
7.44,7.96071781210897,7.86015819522371,8.06217912641751,8.4407457830477,8.15835083461554,8.66214648844989,9.16168287303599,8.5063793548224,10.1321566283204
7.45,7.96715383397026,7.86748177956523,8.06805004897493,8.44329260959206,8.16438310797375,8.6619154807144,9.16056103212063,8.51012326792938,10.121714437398
7.46,7.97402403765364,7.87470255127364,8.07373760341539,8.44551808410935,8.16990588283709,8.66210023371318,9.15946432176935,8.5136499455322,10.110266933918
7.47,7.98081516028681,7.88186943432867,8.0793981484124,8.44790423464017,8.17482824156577,8.6630253022015,9.15700068328854,8.51651224300078,10.0978722373373
7.48,7.98725164493437,7.88903797750736,8.08513332870345,8.44998161931875,8.17975060029446,8.66242767227079,9.15399557530985,8.51898807513402,10.086388633969
7.49,7.99369185204134,7.89620825765956,8.09105556682101,8.45173282703579,8.18487698808856,8.66118516423437,9.15126120208011,8.52396670608603,10.0757148472097
7.5,8.00011967888114,7.90338035163514,8.09680254533919,8.45416206436521,8.18974064252756,8.66063377115224,9.14852682885036,8.52894533703804,10.0650410604503
7.51,8.00619423115729,7.91055433628394,8.10264581827186,8.45675000897132,8.19586352418516,8.66045108016043,9.14579245562061,8.53312486706796,10.054367273691
7.52,8.01284708951959,7.91773028845582,8.1084911663553,8.45960360186029,8.19969938785285,8.66027920607017,9.14305808239087,8.53498968727693,10.0423924222903
7.53,8.01948992138318,7.92454864130006,8.11433860031256,8.46190568890702,8.20436239393789,8.66011801150943,9.14211515589312,8.5368545074859,10.0261139708347
7.54,8.02594875302713,7.93147220261218,8.12018813086668,8.46303628525407,8.20919288735487,8.65966415192854,9.14165537796222,8.53871932769486,10.0115277588347
7.55,8.03241131202647,7.93839559003865,8.12587165766237,8.46569027322364,8.21355434306857,8.65922298857699,9.13884517520104,8.54269690582053,10.0025507640116
7.56,8.03892977647876,7.94531881957323,8.13107517750594,8.46836141274052,8.21741686579749,8.65848458699754,9.13647472668528,8.54815824931456,9.99364788006201
7.57,8.04534761553885,7.95277811033886,8.13628274425789,8.46978202138476,8.22162734535417,8.65812869607956,9.13671973337729,8.55043882892436,9.98474499611245
7.58,8.05182136546005,7.95960617434517,8.14172799434249,8.47064600251345,8.22666113245484,8.6567872621364,9.1356591144203,8.55368213875819,9.97584211216287
7.59,8.05829885638078,7.96661767772888,8.14740029768885,8.47230053584753,8.23204723134998,8.65609106226157,9.13376833116299,8.5579947444738,9.9669392282133
7.6,8.06478009582453,7.97367695788361,8.15307361816887,8.47343383422019,8.23743333024513,8.65540261935917,9.13325436758323,8.56386349567719,9.95565221857819
7.61,8.07130416140789,7.98059241299717,8.15874797052926,8.47568221229084,8.2415981138688,8.65618321570877,9.13054126527979,8.56846725266348,9.94597011116186
7.62,8.07786804855307,7.98755145503567,8.16444380541992,8.47778407050633,8.24814051342495,8.65650806763302,9.13017358870565,8.57020010118091,9.93678375265462
7.63,8.08424638052901,7.99463881175527,8.17025299204185,8.48049730493455,8.25358598122475,8.65647955148991,9.12979848599906,8.57282906111278,9.92537677302849
7.64,8.09074268929992,8.0019111539413,8.17606506505608,8.48392960722292,8.25850833995343,8.65746634621668,9.12933139555344,8.57654422901176,9.91179467498794
7.65,8.09724278421139,8.00909817002842,8.18188008425727,8.48533366878125,8.26363461547379,8.65696505370668,9.12822244240479,8.58226434477303,9.90195115349655
7.66,8.10386223462898,8.01628775200528,8.18769810944011,8.48797733300082,8.26909117036625,8.6568543146539,9.12499233694844,8.58464119230064,9.89030154680209
7.67,8.11025436344418,8.02348013557356,8.19351920039927,8.4906209972204,8.27491029961384,8.65743790857698,9.12286853398216,8.58701803982824,9.88201348410621
7.68,8.11676586863734,8.03067542391615,8.19917111552086,8.49247652619735,8.27977761885465,8.65803710362434,9.11937637938518,8.58939488735585,9.87177166940685
7.69,8.12321818543549,8.03787372021593,8.20500109018586,8.49470415521094,8.28444797599567,8.6571342800567,9.11583098919158,8.59177173488346,9.86221565608511
7.7,8.12980037700223,8.04507512765578,8.21093589493733,8.49642030307886,8.28958633263972,8.65751244899533,9.11405456301023,8.59414858241106,9.85156532526309
7.71,8.13630996013803,8.0522797493048,8.21675372148859,8.49783682640856,8.29524623603847,8.65762427532646,9.11171897888071,8.5967372356077,9.84089153850373
7.72,8.14273617958069,8.05923294679673,8.22203934566511,8.49845141903258,8.29961283048309,8.65858086433834,9.10827382069013,8.59972575741957,9.83021775174437
7.73,8.14919406383543,8.06623421982492,8.22792930143374,8.5006924098516,8.3047507132407,8.65834160184587,9.10838389632571,8.60271427923143,9.81915891241005
7.74,8.1556358022404,8.0734379734255,8.23395489202942,8.50226460253248,8.31036267420339,8.65867471886863,9.11199862557266,8.60570280104329,9.80693885746874
7.75,8.16210990051737,8.0806592828303,8.23993629585877,8.50358340936325,8.31597463516608,8.6582840338896,9.10765514591763,8.60979937174644,9.79781268801406
7.76,8.16862033414317,8.08770525699881,8.24594528971396,8.50540016781888,8.32158659612878,8.65824592661385,9.10341038714837,8.61167984466702,9.78752260470692
7.77,8.17534710902784,8.09523006108586,8.25191188251819,8.50804658923164,8.32719855709147,8.65892498172663,9.10307766359355,8.6192759983659,9.77684881794756
7.78,8.18209390899584,8.10281062203425,8.25777064346574,8.51010540497672,8.33281051805416,8.65806706934704,9.09904485356407,8.62259333805149,9.76300700792552
7.79,8.18864848987647,8.11004460748722,8.26363318772577,8.51288449268059,8.3374916773954,8.65804070515296,9.09651243242381,8.62406224193786,9.74583858276218
7.8,8.19520716876463,8.11718716553934,8.26915745305477,8.51445798681956,8.34178059093962,8.6576587056139,9.09450710683488,8.62555175417638,9.73449392434541
7.81,8.20176998564419,8.124297477051,8.27531019527247,8.51628333469201,8.34607565907489,8.65764715296971,9.09334118621658,8.6270620973681,9.72499111612523
7.82,8.2084321899318,8.13141263513984,8.28124411832745,8.51835114440118,8.35045664208454,8.65772302639084,9.09498881812617,8.62961097553821,9.71624618307033
7.83,8.21491949979349,8.13853265740993,8.28643654139224,8.52080213972418,8.35468909823197,8.65732817761291,9.09320861914295,8.63259949735008,9.70750125001543
7.84,8.22148366407031,8.14565756146533,8.2923948023346,8.52255522347123,8.35934317846677,8.65663969309511,9.08984342436168,8.63172033867319,9.69385262701969
7.85,8.2280501328341,8.15278736491009,8.29835860344804,8.52444924904398,8.36334167309337,8.65749841188729,9.08867750374338,8.63331623168842,9.68735170588324
7.86,8.23451043814764,8.16031996363149,8.30432808471361,8.5269370679029,8.36768566085903,8.65841756368127,9.08431686707922,8.63652315623118,9.6789137939995
7.87,8.24123305967568,8.16753404506134,8.31004238731334,8.53008273728491,8.37390120384231,8.65849915823474,9.08455691916726,8.63746570457635,9.67252151779583
7.88,8.24810038863854,8.17534829805065,8.31569629524041,8.53191270562074,8.37985623815939,8.65900900009455,9.08473196267845,8.6426529686857,9.66377658474093
7.89,8.25448883061583,8.1826280999088,8.3213522383614,8.53440231564067,8.38527952720422,8.65905455692072,9.07890353120574,8.65019407079982,9.65503165168603
7.9,8.26134380470942,8.18984791103959,8.32754440898825,8.53688834333858,8.38975662722935,8.65948279763099,9.07699523162983,8.65363259541802,9.64468101076293
7.91,8.26769433227837,8.19646810737297,8.33342752509165,8.53881593965112,8.39502491815898,8.66021669914609,9.0779967776977,8.65496607658633,9.63135492035872
7.92,8.27426739316774,8.2029912036522,8.33905477644362,8.54030178513507,8.39883700027983,8.66070747018442,9.07901504225674,8.65548379777425,9.6180288299545
7.93,8.28110187721724,8.21008031371472,8.34526165054564,8.54220711252048,8.40328512359774,8.66198922445118,9.07501737448407,8.65915351954887,9.60887166908738
7.94,8.2875232961795,8.21748651574667,8.35038531861033,8.54479477817658,8.40693412688796,8.66182540855189,9.07312381234991,8.66277212435339,9.60249965312892
7.95,8.29393817827342,8.22479731784119,8.35681030831871,8.54699431543831,8.41172053373802,8.66380714916052,9.07148860209475,8.66466249878538,9.59119475120799
7.96,8.3007358896416,8.23185678089928,8.36250033931041,8.54943766706014,8.41616892872082,8.66312975226164,9.0694151867119,8.6666305910507,9.58173972538304
7.97,8.30737029368191,8.23887102472067,8.36809734144702,8.55148298503381,8.42174380041018,8.66385352997782,9.06924969763579,8.66855982439935,9.56866068120374
7.98,8.31427830036611,8.24592866397161,8.37386996983201,8.55400648248368,8.42611569492974,8.6646259536591,9.06925239306999,8.67048905774801,9.55630690286972
7.99,8.32119571333888,8.25312890729379,8.3795726701779,8.5577331064571,8.43068870250929,8.66622472573338,9.06829707872659,8.67241829109667,9.55067601479233
8,8.32802976516838,8.26033431406622,8.38549727949037,8.5603207721132,8.43535212122277,8.66664257529535,9.06752512198576,8.67587193455616,9.54497409010083
8.01,8.33448981685458,8.26754490189299,8.39207363878611,8.56259459552413,8.4406356129148,8.66724191592541,9.0625156843132,8.67845710558001,9.53383159039224
8.02,8.3412621144908,8.27476068837814,8.39826785412286,8.56549610342541,8.4459073549282,8.66818437242948,9.06042907428948,8.68431460580239,9.52356814054565
8.03,8.3476636948632,8.28198169112572,8.40442496916142,8.56774020929114,8.45163630334272,8.66835699773522,9.05618634536968,8.69069984983062,9.50953616098918
8.04,8.35427488440551,8.28930428566075,8.41064296687919,8.56905710519651,8.45589576281309,8.66888698064613,9.05542860865759,8.69149939371146,9.49708484136537
8.05,8.36092045629907,8.29664420584306,8.41658101104871,8.57099892860074,8.46044609652217,8.66970160901334,9.05389878239896,8.69229893759231,9.4843432579738
8.06,8.36789990806139,8.30398838005225,8.42269644910071,8.5727422323283,8.46483894464353,8.67036737312781,9.05069513864128,8.69650742862424,9.4760517152748
8.07,8.37448440605592,8.31151830410383,8.42881757013866,8.57553345277516,8.47016976528692,8.67123131604768,9.0459102008904,8.69937727831366,9.46776017257579
8.08,8.38130493634664,8.31868987343763,8.43492586621422,8.57805399030518,8.47469696603424,8.67245605939427,9.04194762223004,8.70306082198049,9.45925905240771
8.09,8.38814210816932,8.32604757589934,8.44098899111199,8.58081132677702,8.4789341961566,8.67300173732083,9.04316335637168,8.70346813940459,9.44296500052289
8.1,8.39467132366845,8.33309689086497,8.44719194291413,8.58494335778924,8.48308275376958,8.67344394242175,9.03837058606808,8.70489801751756,9.43349319556047
8.11,8.40121835688018,8.34044634984344,8.4531628608328,8.58789428516496,8.48747678162377,8.67430884933408,9.03679411579981,8.71287189102215,9.42385548135932
8.12,8.40805844480308,8.34741674595997,8.45935114819472,8.59064832608622,8.49163804953034,8.67557510690249,9.03363209985974,8.7191742189998,9.41546070529469
8.13,8.41453537374594,8.35448738003488,8.46566902262976,8.5933313525898,8.49683676632215,8.67641497356691,9.03011915268364,8.71978330243727,9.40566714817823
8.14,8.42095396773872,8.36167437588905,8.47176868892472,8.59632528529437,8.50152157982359,8.67744305440866,9.02713558951451,8.7196709678168,9.39161417119854
8.15,8.42764598507304,8.36911976466271,8.47782223758223,8.59899585351059,8.50677432386407,8.67814285940665,9.02641158551318,8.71875635149102,9.38155162516297
8.16,8.43434790975046,8.37634825050206,8.48388331314262,8.60208061222695,8.51103310037264,8.67944543067388,9.01994912522125,8.72010185239397,9.3741980097334
8.17,8.44127407888015,8.38364812196304,8.48984710687423,8.60453248240144,8.51583601498573,8.68101369388384,9.02250647146113,8.7210623116018,9.36684439430382
8.18,8.44798661368163,8.39075240318004,8.49564273559719,8.60783930014747,8.52024724379755,8.6826958118065,9.02188850542183,8.7212927635268,9.359434500064
8.19,8.4547063581117,8.39826705212116,8.50208540503871,8.60999290480082,8.52419297603526,8.68405040678237,9.01842191319503,8.72575612748927,9.34899230914161
8.2,8.46136073753174,8.40582603094063,8.50817592261523,8.61364677113055,8.52920270173116,8.68555641368982,9.01622742001645,8.7277130071749,9.34467102955559
8.21,8.46801546219479,8.41328015300515,8.51406780721042,8.61633949256471,8.53373993615634,8.68654672103441,9.01381058865896,8.72944120912739,9.33814165416845
8.22,8.47488549412775,8.42026674372139,8.52041521673136,8.61929035864417,8.53701542405114,8.6878850381433,9.01159563297099,8.72987063780319,9.33157177324422
8.23,8.48158258291515,8.42806919274794,8.52684436784327,8.62200118299591,8.54194204332209,8.68909596920221,9.00884092259117,8.7318025454693,9.32051520773786
8.24,8.48823392688735,8.43563583178026,8.53302979532925,8.6249462214728,8.54689844820309,8.69169438996242,9.00769766650994,8.73595046940414,9.31238270577729
8.25,8.49521462832674,8.44299233626117,8.5393703434498,8.62763501487588,8.55142913381342,8.69358054428157,9.00509714706633,8.74009839333899,9.30801547086723
8.26,8.50197200854153,8.4504028853222,8.54561161540744,8.63145252808887,8.55594804941531,8.69551057054314,9.00453021394225,8.7400336338937,9.29859194198178
8.27,8.50881804155421,8.45759575240234,8.55185024551644,8.63463135987937,8.56157934165161,8.69844914330971,9.00203103561603,8.74274963831257,9.29050357501186
8.28,8.51559430067149,8.46482156308618,8.55823517684017,8.63766329949792,8.56651455928168,8.7000828352809,8.99876710031276,8.74448322731568,9.27840730910698
8.29,8.52239876327102,8.47229885774497,8.56463185972934,8.64150081329335,8.57105553563857,8.70165321354795,8.99624648448185,8.74433908022913,9.2746190543234
8.3,8.52920887137206,8.47950517479242,8.57109959842325,8.6452952541183,8.57629673185336,8.70362429698815,8.99415816728802,8.7464400329451,9.26509419525299
8.31,8.53602465407822,8.48658134696983,8.57758079209025,8.64884847031947,8.58056359951812,8.7057681448807,8.9906452892704,8.7509007819913,9.26011260846956
8.32,8.5428461416388,8.49402774427871,8.58419218555185,8.65211772197719,8.5854045891266,8.70839475345944,8.98861756889035,8.75333229253417,9.25010643403406
8.33,8.5497447572074,8.50153160851685,8.59100197068023,8.65566568962171,8.59062294034077,8.71129972016354,8.98328579403598,8.75081723783003,9.23971747465165
8.34,8.55655505594988,8.50899226322314,8.59769450518904,8.65916765544493,8.59508615103888,8.71302190991619,8.98235286248563,8.75147120643782,9.23365544367809
8.35,8.56359972940828,8.51627883040617,8.60387265722047,8.66259960540264,8.59899392525206,8.71535128332176,8.98187956785756,8.75396966154992,9.22752071678407
8.36,8.57022712623897,8.52371898264412,8.60994159428007,8.66603372463618,8.60418084428425,8.71806183422426,8.97934346369728,8.75627612104666,9.2213220069796
8.37,8.57732566910123,8.53141524542607,8.61636437957425,8.66938248378563,8.60869639233143,8.72142791917455,8.97811107339467,8.7548741954294,9.21533915075267
8.38,8.58419469409673,8.53921440815801,8.62308520892677,8.67286503218088,8.61333385393926,8.72436099739958,8.97594216135716,8.75640491464948,9.20936521402365
8.39,8.59090727765328,8.54670146205945,8.62946140610956,8.67708411778566,8.61850537914585,8.72797658210743,8.97248182248794,8.7620270346152,9.20302628860452
8.4,8.5976871493748,8.55405904824844,8.63591172710438,8.68077065384478,8.6243237390317,8.72984761112069,8.97147480109087,8.76383186738839,9.19564663769967
8.41,8.60467975428766,8.56153982484278,8.64255303650252,8.68475903104526,8.62942710137243,8.73312508747811,8.96803289285393,8.76754097196013,9.18767409329732
8.42,8.61173983840846,8.56927468334951,8.64905515733334,8.68817311284249,8.63400487359141,8.73623659543766,8.96442709199462,8.76900845803303,9.18257354371838
8.43,8.61888253214616,8.57656479664056,8.65583737395199,8.69249905881004,8.63954191941254,8.73966637703222,8.95907918768741,8.76920964733379,9.1743303500038
8.44,8.62614530962568,8.58401969178243,8.66259815751208,8.69596288862428,8.64484555660848,8.74328489575207,8.95813014189245,8.77160447998176,9.16916885879904
8.45,8.63314748135384,8.59154106198556,8.66958681373399,8.70006709766045,8.64864272796372,8.74698839692293,8.95519252300903,8.77162209832638,9.16407652090581
8.46,8.6397861778189,8.59892041987462,8.67630094157511,8.70382167238595,8.65299894914468,8.75038750034497,8.95239778236861,8.76944337383074,9.15768069453674
8.47,8.64671994811664,8.60635567589103,8.6831729158174,8.70792633365247,8.65756608564578,8.75464441231526,8.94931312977798,8.77117719161836,9.14990462774385
8.48,8.6535521515752,8.61377512615408,8.68993551622958,8.71199596191378,8.66209201566215,8.75849945521319,8.94621829875179,8.77114626507662,9.14534916246331
8.49,8.66060951096139,8.62131130091192,8.696478860976,8.71601400587452,8.66644099439071,8.76247263738167,8.94615488341359,8.77146715248609,9.14138108789555
8.5,8.66759473340661,8.62896517332597,8.70347046497508,8.71921079500622,8.67066553356382,8.76689235624154,8.9443192095424,8.77039543308763,9.13723902207293
8.51,8.67479025661987,8.63630439205514,8.71023517774076,8.72302741209508,8.67478541579482,8.77110708670308,8.94478514127187,8.76934682353841,9.13032942814984
8.52,8.68190798540369,8.64366135598038,8.7170536884745,8.72765063597808,8.67997874111889,8.77530365408985,8.94169909031063,8.76737851566313,9.12425344744802
8.53,8.68914918929127,8.65103624557111,8.72410178258415,8.73245670299281,8.68273946524776,8.77995041115745,8.94051180773557,8.76883202937089,9.11824440561503
8.54,8.69614314186651,8.65846500355081,8.73105516556228,8.73671629453559,8.68698409455305,8.78314719088395,8.93857652824477,8.76708755043447,9.11338793201246
8.55,8.70329559727233,8.66584051583769,8.73780069734639,8.74075567371351,8.69108592971365,8.78795223345164,8.93750496601797,8.76757387969309,9.10946959619194
8.56,8.71025301427449,8.67342212767732,8.74481973938663,8.74462094079574,8.69494344202883,8.79298711737879,8.93526108638366,8.76651681204621,9.10645932308207
8.57,8.71738381367002,8.68092344344549,8.75166387415734,8.74904955979154,8.69926069021694,8.79751512034321,8.93452297638751,8.76678166411901,9.10250221216764
8.58,8.72444253953589,8.68860157582522,8.75830489569511,8.75414173990935,8.70406668185396,8.80164835895006,8.93396095156179,8.7662256429412,9.09775401010344
8.59,8.73152187804115,8.69597812263795,8.76457871344614,8.75905386563238,8.70925130397918,8.8064971487079,8.93339875125696,8.76355197577158,9.09311586344454
8.6,8.73861872231917,8.70350798979798,8.77179007810415,8.76345895764548,8.71412932838508,8.81149822906838,8.93237053363342,8.76678598567766,9.09078344868077
8.61,8.74589252503964,8.71111034523077,8.77835769477949,8.76869907304987,8.71978636112094,8.81616039922557,8.93091434193391,8.76371519500532,9.08872271904774
8.62,8.75322262711992,8.71853629038228,8.78532691769813,8.77355334739713,8.72492009114257,8.82135598828948,8.92989451437568,8.76402122218914,9.08783302842286
8.63,8.76033566408117,8.72597764113261,8.79215174386809,8.77902677139185,8.72958977197359,8.82680932825934,8.92904718495659,8.76547459101041,9.08663375639429
