withAGN_z5,withAGN_z7,withAGN_z10,withoutAGN_z5,withoutAGN_z7,withoutAGN_z10
0.0345864348627172,0.00295409370362459,4.87143797411015e-05,0.0409751605498602,0.00868092409213724,0.0859664975878822
0.0351570787296304,0.00556624346795372,0.000141785911996967,0.0338878216452729,0.00461262357807355,0.0539594173492448
0.0292655731402646,0.00247946436838512,0.000226130359782014,0.037544112694678,0.0062067723929008,0.0242868908073974
0.0281829198390748,0.00403149723406389,0.000192435641769678,0.0382651770404842,0.00492235099219172,0.00105800482118963
0.031488868879413,0.0026440028572775,0.000218089563505978,0.0413354639277991,0.00655901824603819,0.00237943566814328
0.0321902694050523,0.00326205086337846,0.00019454391197652,0.0403235889645167,0.00678495281917199,0.00333249338549456
0.0280192592520052,0.00338806664482801,0.000140395083692891,0.0371323513102056,0.00676754565468873,0.00228657191569214
0.0300358332143301,0.00343088461024153,0.000132665525980156,0.0419085826689597,0.0125923236429875,0.0117715995975849
0.03126991994197,0.00364197040383299,0.00396680086078407,0.0376460858263715,0.00519788963801053,0.00155905021196003
0.038977717978935,0.00204040554043491,5.82893541840455e-05,0.0384158647440444,0.0063695843451897,0.00083850598582754
0.0338051313767399,0.00319551687031509,0.000162290959732312,0.035848006550381,0.00730549606802723,0.000134313953380703
0.0286509041111469,0.00411585692970646,0.000125639131371564,0.044671758575369,0.00682685633129069,0.000663606324391891
0.0311841396999909,0.00339733418592117,3.21429254186081e-05,0.0378436553898945,0.00617992416485958,8.68683931270204e-05
0.0297474106499344,0.00216636218134209,0.002057568427295,0.0438962050216635,0.00614658760029221,0.00825326556040018
0.0355220982484933,0.00199477376589341,0.00265195064733557,0.0406159659139145,0.00521120376627968,0.00555117982370298
0.0284124332866904,0.00235538872715831,6.86578999496235e-05,0.0406391739618756,0.00660489460411393,0.00121096031442842
0.0354007894691458,0.00321616091924277,0.000790557983873121,0.0419354772977601,0.0109003375059534,0.00250569407073195
0.0324831909353298,0.0101318214890011,5.1108865290607e-05,0.0367039395450435,0.00506704282900733,0.00288628485754326
0.0334395082238808,0.00202107278897437,0.00185976064761753,0.0409855153397711,0.00315105785522323,6.97795230296116e-05
0.0316814515440912,0.00686789170711499,0.000574513763895895,0.041737188189142,0.00459823607652801,7.41623225414209e-05
0.0291794712609964,0.00324768658518371,0.000668186601144049,0.0425435935059971,0.00689638394264647,3.16780994822325e-05
0.0299431230963995,0.00303686192465275,4.38808911566758e-05,0.0381705053333924,0.00637055180785764,0.00137161791026609
0.0283987406002838,0.00376773922215039,3.90776202464974e-05,0.0442396271390515,0.0116748682581248,1.7311224590495
0.032845197570368,0.00474205194516522,0.000217754737988774,0.0395797135522075,0.00458792109065811,0.000237772832371019
0.0304742199204142,0.00327740372547548,0.000178572074972072,0.039638866512464,0.00548005139451338,0.0582699680644456
0.0336887827658408,0.00499677158053804,4.16032416031656e-05,0.0384115049970127,0.00470538448398396,0.00131335540977094
0.035774274932631,0.00483176221908106,0.000570708807313801,0.0393453147604582,0.00464940513514577,0.0174526697717657
0.0296211104865503,0.00403889224475933,0.00109970230983306,0.0397529677412515,0.00778514887654573,0.00166152019276879
0.0259342673043693,0.00346725985005774,0.00189557622310868,0.0445980834112422,0.0062961275921869,0.00152656529203947
0.0305221985580882,0.00587928725353409,2.65545932215943e-05,0.0419968144555178,0.00596399493687258,0.00319438164391822
0.0348036419719169,0.00614692997609848,8.41770535787865e-05,0.0449340310123455,0.00433824470697792,0.00349216401846917
0.0332615747324285,0.00595715944938609,0.000133874552337607,0.0395766025048592,0.00908241339172393,3.42894911122022e-05
0.0295890180812398,0.00293406556893994,0.00140006780850679,0.038880927081825,0.00463874396527018,0.000668463611673648
0.028374006743443,0.0039945916922735,0.000341697832011756,0.041485655085495,0.00660241003615851,0.000581368337659649
0.0348969419460895,0.00329547550414316,8.77248116688817e-05,0.0534022874068162,0.00353439402352748,0.0501170754106522
0.032190046534702,0.00415139597545313,0.000612449189123202,0.0380888597459328,0.0117377961379187,0.00294110739933627
0.0303882919815038,0.0045549099208632,0.000418398704821384,0.0434148393119191,0.00521385916762996,0.000643014812220638
0.031441981583678,0.00249420851664883,5.46744043995659e-05,0.0451158273811861,0.00243303105118575,4.72445659466127e-05
0.0346676421945118,0.0032057137951362,0.000267524453213174,0.0379320785707629,0.00656950874387623,0.0025697899180671
0.0301322070900228,0.00374835610274652,6.29482247345548e-05,0.0406506308554056,0.00564920587080992,0.0173717982231316
0.0310040517143367,0.00429285658223002,6.25178445701196e-05,0.0406384800409882,0.00481340666640903,0.000270300027621849
0.0370554835863422,0.00343352456202179,0.000503277514499338,0.0401132064450806,0.00720953512042639,0.0136871292044405
0.0312189260588415,0.00397185215305377,0.000902663993520601,0.0392198977593968,0.00511387932274385,0.00160716415014623
0.0302523106144067,0.00922704439364297,0.000122062283979869,0.0419144507307031,0.00775833494043793,0.00138968119065645
0.0295761190714928,0.00404649890534782,0.000285302198689609,0.0421243219093176,0.0116613456966285,0.00107191653936921
0.0265874853294362,0.00423054178858173,0.00015454173334085,0.0418804026066465,0.0124443298402173,0.00512852878429157
0.0340784735066937,0.00280061224772403,0.000510450287034331,0.0399450674719193,0.0086687995650202,7.05222459910796e-05
0.0407311601286121,0.00658950367069042,4.28434873854688e-05,0.0435513879221194,0.00493058778103312,0.00253341211934526
0.030026220951984,0.00423826851550566,2.6799509924762e-05,0.0444215427122473,0.0053560202004572,0.00384045522702256
0.0324030566269443,0.0025545103420469,0.00248822726130138,0.0454554193754356,0.00281504374531164,0.00989720476945841
0.0300406290710579,0.00338376731075857,0.000102275091018147,0.0427019011725754,0.00369095601706272,0.000413395689549945
0.0305939380053033,0.00527805015452518,5.87040118413392e-05,0.0386438684839369,0.00689526728433594,9.48335558906354e-05
0.0371014964522225,0.00309993594452609,5.06903721274865e-05,0.0383732440302957,0.00667160549224798,3.31962995187318
0.0339644124439989,0.00311776216119482,0.00266296187314246,0.0364932315316094,0.00294085381911036,0.000850236413219764
0.0335664569336065,0.00738227947067862,0.00061460283576415,0.0357741904346175,0.00346860876541949,0.00412617106885516
0.0302931375721922,0.00833822258788749,3.32558809574603e-05,0.0367046754624216,0.00727975250322402,0.000456349977855417
0.0331467562089811,0.00309610013649521,0.00101348685023354,0.0378884256754842,0.00645678688622871,0.00321146846864125
0.033309505428212,0.00444370498180396,0.000207770014978038,0.0326481669023628,0.00646385666383663,0.00377317570076029
0.0330129156007008,0.00260730500963323,0.000133230129089585,0.0377188609699914,0.00647814368298219,0.00100388547367541
0.0374197083943073,0.00761523196068592,0.000325032826108328,0.0369348770383171,0.00455493486347031,6.61500709197751e-05
0.0303460846042297,0.00771926345988322,1.93334737748383e-05,0.0401980490038042,0.00262512242963148,0.00186777194121095
0.0340873739892207,0.00447649774630237,6.76141560085684e-05,0.0396979697897582,0.00668832795451613,0.000151776570801018
0.0306898127051375,0.00379352069754722,0.000195738533106361,0.0371097161335515,0.00289304844278447,3.53061660116694e-05
0.0313118404433928,0.00251256020493405,0.000371186900292969,0.0355672596654515,0.00582328444055056,0.00130205313886106
0.0323094166768449,0.00270052913910604,6.52426946271433e-05,0.0419855744776441,0.00677811625115666,4.70779039635508e-05
0.0317629048824813,0.00514937768914615,3.322479253166e-05,0.0422659377818424,0.00699315115288059,0.00974277882947053
0.0318328540455695,0.00575519464028688,1.49356996011334e-05,0.0402459619271542,0.00655016619312801,0.00112765702243924
0.0269143474338349,0.00260370030765584,0.000133398973920743,0.0373028862266834,0.00572877024915975,0.00364438540398318
0.0315596647884313,0.00612954143357831,0.000279936578495048,0.0360252932432512,0.00550623322990488,0.00611044084792557
0.0290084573515449,0.0037532237790194,0.000507662142866551,0.0384667075287625,0.0047059019848487,6.17707520696054e-05
0.0314968591356622,0.00693011259361296,0.000229739058100589,0.0376942254909638,0.00638112517907857,0.049236719277589
0.0332607713934721,0.00409917322824966,0.000111840218574113,0.0377262492495162,0.00572178383788807,0.00507974772064853
0.0326029333561695,0.00345528644251685,0.00026453139938523,0.0438729224935935,0.00425900876363769,2.97941355399303e-05
0.0385914077576463,0.00281760562262521,1.7447531558742e-05,0.0383448335758773,0.0109536230094299,0.00147218488033998
0.0297672294781418,0.00547056812043196,7.30970309787103e-05,0.0396319409697098,0.0048224513019475,5.40213316604048e-05
0.0292306217612493,0.00439780662900026,0.000393639883736724,0.038727273771538,0.00658649364508121,0.000969158509663118
0.0352466833656176,0.00397195094916988,0.000880203259607348,0.0387739518937209,0.0091512784941357,0.246619014051533
0.0280856797285594,0.00484619843261724,4.40170216886432e-05,0.0378319251963323,0.00467526027758941,0.00271709606389943
0.030182939452588,0.00238748936736082,2.35975131145559e-05,0.0395904670481361,0.00316584934560941,0.000807533911434268
0.0323691786749074,0.00365296540655004,0.000211640915546343,0.0403421387203295,0.0106022756911661,0.000142007104490866
0.0353548510259166,0.00281532526425226,8.7047353827109e-05,0.0369071810822517,0.00595968606684854,0.00295522840794332
0.0297669760952543,0.00659173336716656,3.9312186127168e-05,0.045563364999152,0.0042520422624208,0.000164924389236382
0.0322823411138156,0.00309047501441636,1.60278297644329e-05,0.0390831712425662,0.00413463225784431,0.0193140857178559
0.0346742344914,0.00354237552272393,0.000171779151820485,0.0361726696652312,0.00589824883044492,0.0028388585640304
0.0291439268068142,0.00233116597136249,0.00024406561145945,0.0370338947306827,0.00396338626780092,0.0499459440312119
0.0307292232046452,0.00960220704036964,0.000991097140605335,0.0416951859644258,0.00565382078272989,0.0049785653504955
0.0321900260585528,0.00255128534192375,0.000366138808959565,0.0345321668787369,0.00308860794099085,0.00224509664006206
0.0312979013841058,0.00319129273204752,0.00100906143172195,0.0345052987290459,0.00562924202055917,0.0119220534751826
0.0292376877549462,0.00259768997862437,0.000203583893582046,0.0372416336008581,0.00498811056312978,5.52978916454942e-05
0.0278966940729678,0.00486592060139836,4.16025342602585e-05,0.0392704295720007,0.00389206721083368,0.00109096483288957
0.0285117497991986,0.00255819564626028,4.83151667068368e-05,0.0375402569011107,0.010822405285053,0.0684910755824378
0.0331377336972975,0.0023472470432071,0.000232503433065113,0.0345649433547088,0.00865074058277897,0.000967768478368964
0.0341688960076532,0.00248070757070534,6.92249624385e-05,0.0343408129671808,0.00527193852602031,0.18975938461656
0.0304251939385257,0.00385662709153007,0.00135003985646027,0.0389718437038567,0.00478620562614101,0.000841327512054367
0.0335009065914669,0.00361856795969166,8.15590003599021e-05,0.0385634323380394,0.00799780775297909,0.0644435400657148
0.0321136478469964,0.00314841087570887,1.99765697039265e-05,0.03445673812583,0.0023049600511064,0.0015451086387628
0.02922778871751,0.0043139306372534,0.000234047528345994,0.0457383437889971,0.00349119625978601,9.43568718541863e-05
0.0303796669392595,0.00744652273960648,0.000678691491350484,0.0344124075679145,0.00347337887297324,0.00140199232192589
0.0335358724621877,0.00349336728822096,0.000146333108995165,0.0411399540702708,0.00446237860893028,0.00118121760325198
0.0326763961063436,0.00339845219022364,0.000231171127772011,0.0364643814263048,0.00407141061459218,0.000438942728559413
0.0287334815499862,0.0045981360050081,5.2107804141157e-05,0.0362956958810577,0.0030683211348026,0.00814582602499352
0.0284742200337072,0.00255293862452311,8.09754608409049e-05,0.0442437376861279,0.00357695735525087,9.65820100955209e-05
0.0326448645649108,0.00454330401290627,0.00107239068539885,0.0403833918552126,0.00671368206924474,0.0243001580341552
0.0324756691185392,0.00364941614226869,0.000133838760747947,0.0422802903349672,0.00462576119653576,0.0010565171812245
0.0330910120363748,0.00378578149700426,0.00162637830597151,0.0420673862704652,0.00932434287130672,3.05005522276439e-05
0.0360058707083269,0.0037837105460942,0.000233463935435009,0.037758010179522,0.0119090764823426,3.89834310649003e-05
0.0317466780267206,0.00347958479572914,0.000519742450139586,0.0426991334642967,0.00821791697301895,0.000331782164564073
0.0295619627582688,0.00288900344026764,7.97168038504072e-05,0.0375990846987638,0.00729182532335307,6.30515858562957
0.0306920729615031,0.00633317938836059,2.57323744488691e-05,0.0409637807856811,0.00408845200504237,0.0449938376926263
0.0323904893524202,0.0109361976918822,0.00042803107801951,0.0502821677955305,0.00466425189078446,0.000337063797143896
0.0302214144894692,0.00472371524879781,0.000459104724947653,0.0462321579009084,0.00570317347119678,940.209479250888
0.0317840144823563,0.00339434876198923,0.000344892268532387,0.0405670608759198,0.0104017045119018,2.79081351967211e-05
0.0347075450955139,0.00376491113629298,0.000511978453827181,0.0423774275262319,0.00402969863711913,0.00085015736927341
0.0346857310258898,0.00410687876730119,6.36508258675933e-05,0.0390642495033792,0.00434393577050181,0.136762360858452
0.0284099727387681,0.0025716132739864,0.000890308409502217,0.0377405782931888,0.00409037429519685,0.00015858573421364
0.0342310094671249,0.0153370692746227,0.000119022742575035,0.0410646469371716,0.00581295327230229,0.00959631660452653
0.0315643032884653,0.00351097497051632,0.000170376887402042,0.041447505831675,0.00503043748764358,0.0266080375351572
0.0329921269905941,0.00293322224971958,1.73763490189396e-05,0.0430057493380243,0.00812434886990835,0.00303869047936554
0.0387211956539454,0.00276483006828647,0.00024024239636056,0.0384766430673918,0.0117633539503836,0.0409018977352928
0.0352852747232505,0.0071353838749232,0.000317012019142135,0.0400400591727116,0.00466625312186748,0.947706420744346
0.0310868375068266,0.00346816937149337,1.4906683584647e-05,0.0407809105012304,0.00337212753176006,0.00931421204205799
0.027973269287342,0.00257078496856662,0.000290078051684868,0.0363311523648541,0.00903498010781624,2.61373589905913
0.0259210741917415,0.00453379545555291,0.000153663995337623,0.0370930635193335,0.00344844792404853,0.00040702597607456
0.0283720057267022,0.00528848271810206,0.000662995156475277,0.04391592907658,0.00924590225152788,0.000215209180715937
0.0311274464782273,0.00311589338327934,0.00876335625639465,0.0369029830470471,0.00783448647772666,0.00168563418853919
0.0327662360228225,0.00186046267647532,4.00096256973264e-05,0.0406713206977591,0.00402855155665892,0.0426836365159209
0.0324286221248729,0.00282798112459666,0.000277860695725196,0.0448323602547439,0.00489413869941562,0.000897827832596059
0.0340627204351429,0.00322460345733815,0.00014961766358136,0.0416402623155478,0.00479957381391739,0.000305983065306088
0.0322030507561387,0.0047305399071429,0.000251412119385549,0.0365623298597269,0.00487386115166688,3.88368765164185e-05
0.0316377019319518,0.00325030867145589,0.000491213967223531,0.0446839695297652,0.00657177917538725,0.000862556596486497
0.0311916689342897,0.00358317432213289,0.000135083697707461,0.0396136756225357,0.00810300398698496,2.31120327155272e-05
0.0377715870248982,0.00473421694203169,0.000456476067917536,0.0422507017031909,0.00478352453313103,0.79852678652821
0.0292422987941623,0.00487705632929553,0.000330280344417926,0.0396571215054624,0.00401170120747457,0.00206336635451486
0.0366502103435817,0.00452779000306984,3.61150754853442e-05,0.0388197386748976,0.0155061043060474,0.00209819966398111
0.0302526082653016,0.00399960584039259,0.000544775492065604,0.0444211930964547,0.00258998826765956,3.89390973022998e-05
0.0296383142726394,0.00227777679083559,0.000244155527970101,0.0405938716401482,0.00765616768525694,0.334283032807254
0.0344478574086012,0.0047309768486417,2.12404591576498e-05,0.0432644146161715,0.00333489179839612,0.0180504365548719
0.0306054925050576,0.00283801420120816,0.000119784437738522,0.0407443081201986,0.00608619413665177,0.00841706828353234
0.0304292673995104,0.00575572028123445,0.000989390751255487,0.0446249559458645,0.00570733508660134,0.0346878304302349
0.0329072509644472,0.00490742688286939,0.000213424407087996,0.0445489991988328,0.00442698066659783,0.000777847851954351
0.0316524051233389,0.00266748899283679,0.00280733250460087,0.0481898715715037,0.00915659792703629,0.00393864627202575
0.031161882582771,0.00379342109616399,0.000472910100918694,0.0379426466442053,0.0053414821104934,0.0325123785907251
0.031027890793367,0.0034779373246787,3.75414315949204e-05,0.0397362791982037,0.00605422659544641,0.00621170110820575
0.0356922375921165,0.00344793646145841,0.000204034704450959,0.0398097324944003,0.00549107596080921,0.0306533164149352
0.03181270187488,0.00207976158156318,1.75645596539384e-05,0.0400033970786297,0.00443983302417767,0.00677346302292588
0.0322313818702611,0.00279534189963384,1.7510746606897e-05,0.0438516572424468,0.00705894974951294,5.40469393436046e-05
0.0304366290051392,0.00314021547981903,2.8555451108216e-05,0.0418537889890314,0.00430060294328641,0.0145814367722798
0.0303756092083617,0.00309668874766746,0.000338428676681829,0.0370800118128381,0.0059821619288128,0.00297719370389315
0.0302028306695275,0.00638839691082112,0.00028441474211964,0.0342752822609275,0.00647124829372709,0.00316518423154941
0.0339974898434633,0.00218035568558923,3.08960168294352e-05,0.0350567748285768,0.00423426975781767,0.0003782225752882
0.0342582884807005,0.00185094209181979,0.00041524754675672,0.0427474409400548,0.00350975037594404,0.000563679781855598
0.0313528331092125,0.00302867502042041,5.64271924551149e-05,0.0448896735788112,0.0108477654278537,0.000575347667951265
0.0317198913925285,0.00432900787594483,0.00254088599004049,0.0388445550849702,0.0041566538127027,0.00037325308744084
0.0319617892885972,0.0026326109975316,0.00053371282002406,0.0346266004551102,0.0095462942712755,0.0213436723369083
0.0347279117920166,0.00330913254438368,0.000502825780377202,0.0422888069904006,0.00345915198282461,2.0668639686256e-05
0.0299224946151034,0.00744948281592976,0.000100396146330652,0.0365054988727673,0.00644253549224248,0.00647042199126433
0.0362486679847098,0.00616374464141569,0.000265446715996078,0.0426128815986615,0.00582886151660603,0.0608512355199991
0.0285788585591374,0.00328510696944802,0.0145254930167261,0.0453279735408591,0.00630788649192117,0.00189245448629272
0.0321491603424802,0.00753690609045735,9.43251344621733e-05,0.0405407136406964,0.00945867767591331,0.00067131362765126
0.0320053680161699,0.00249741200986337,0.00596929272943867,0.0363973967206426,0.00622878837310207,0.0368634775905473
0.0282846510109117,0.00210571940276849,0.000293177482232349,0.0430465150730148,0.0061346549819835,0.00521046033552819
0.0298635932310627,0.00379247832784453,0.000213108903803521,0.0363601034760513,0.00522357240308604,0.000545154043757831
0.02858993042107,0.0086259967822257,0.000197792991185533,0.0383518016880124,0.00949548121179523,9.58911962984691e-05
0.0391680462534159,0.00323445604854625,0.000157345511718503,0.036087413073654,0.00647637939271238,0.00220118727785908
0.0348218567249874,0.00226545313292913,0.00313604164249545,0.0388050864006245,0.00286356481502835,8.11356023406214e-05
0.0318090087654516,0.00248629736298405,0.00017329551275362,0.038654011826693,0.00516427316887108,0.000246769377644982
0.0366274972835264,0.00413800834099879,1.8596805866702e-05,0.042591144530089,0.00754036673459527,8.92249034104698e-05
0.0280621235942439,0.00487607899917093,0.000581841118259344,0.0395485460763886,0.00674317865702755,0.0158918203097236
0.0277588212300443,0.0037555311524508,3.71236499456604e-05,0.0382674662488541,0.00528390589388681,0.00130284781217793
0.0290328191727619,0.00230585833118312,0.000277604252112791,0.0346108971264205,0.0142630379499475,0.00108640569147902
0.0282421579017589,0.00337826298286908,0.000475048252906615,0.044814413332557,0.00506775556406784,0.000216510682718983
0.0306434501757585,0.00237243462659714,0.000940593493090974,0.0399206660844994,0.00828776079003889,0.00201398318116163
0.0329177368210817,0.00352459467155251,0.000373215087265601,0.0459083866202714,0.00758880430907063,0.0116432773561938
0.0366482196215999,0.0033290480278309,0.000160491263698755,0.0347434400557873,0.00908658944493989,8.51612388896406e-05
0.0334083855336797,0.00413848590001612,0.000410018636312221,0.036326212118818,0.0050911193864323,0.00128190007365656
0.0300226766247771,0.00281499745365909,0.000791526459653254,0.0363752291023307,0.00770555084999377,0.00153881787715951
0.0310070208333733,0.00283260420295429,0.000205203262785,0.0410681625031909,0.0069919798342403,0.00342840244828684
0.0296033087620183,0.00242580098090098,0.000549373842310654,0.0436861326218644,0.00438581516476523,0.000170232747103105
0.0342835464610906,0.00407837307480374,1.87471395393766e-05,0.0361837184660719,0.00674141537873041,0.00264394087561406
0.027717272496677,0.00700726907729181,1.85303389158057e-05,0.0425475918931908,0.00358449335756726,0.000882003035169007
0.0272104834991943,0.00350800238058406,0.000254677739750917,0.0402071761236886,0.00357563556269274,0.00227299788289086
0.0278592115489532,0.00442356173664699,0.000106298901474135,0.036091477901071,0.00648640131958241,0.000776965860243109
0.0477911538104068,0.0025423572217309,0.00015797153103845,0.0412166361638099,0.00417362506399421,0.00242691011902235
0.0359664753414035,0.00284375006322931,0.000424232619077805,0.0359868240705704,0.0124917241373804,0.00439754175406205
0.0316505822977105,0.00353298753665506,0.000539373104643725,0.040559669231927,0.00351160524955124,0.0004817400771487
0.0304447547713073,0.00333649799911279,0.000103482712001314,0.0367419026158725,0.00347358807184591,0.000614657461369137
0.03000121360969,0.00398533326251756,1.847065825745e-05,0.046797807926052,0.011493710582092,0.00161884486047371
0.0322388162773652,0.00692526710737375,4.4710707598873e-05,0.0439330376869669,0.00525484578830787,0.000210073265530483
0.0323837987760196,0.0048846312919483,0.000409507145013938,0.0362050856947108,0.00438469806877609,0.000183625913663664
0.0382568075492159,0.00208046209577204,0.000133177481964949,0.0410324513571387,0.00869228749483192,0.000182068863691635
0.0283498304177161,0.00371356023508009,0.000166578683445435,0.0400193501403929,0.00708589389691745,0.000826825479402272
0.0296548811922926,0.00388260144864879,9.6666926234198e-05,0.0409878935683527,0.00467139737998523,0.000314200938385752
0.0322157072636793,0.00510779951602881,9.97486160641366e-05,0.0419027759927165,0.0128428344131315,0.0144498861738609
0.034402874315976,0.0042339509763603,2.99478899604451e-05,0.0418036571733823,0.00360188439064475,0.0105370157969687
0.0358412493375115,0.00384882956683142,0.00121384572928079,0.0432232209304711,0.00657573072608469,0.000385852043179601
0.0376572196255981,0.0019117793305423,0.00022182988105496,0.0384012961028548,0.00749014372187021,0.000206184549304003
0.0327627131340713,0.00505816495815505,8.16778748188811e-05,0.04083182472566,0.00591777543859697,0.00269031128498693
0.0347295364818083,0.00525108149237456,0.000516147477467813,0.038160111428947,0.00376546618642634,0.00028005177725021
0.0305138745004186,0.0018099623152984,0.000910064375934534,0.03820517922248,0.0119113629806833,0.0906069554995971
0.0342970709200549,0.00398322861717375,0.000414281196040212,0.0441441140891123,0.00263722612226798,0.0413078069707034
0.0307050660571991,0.00330064859268843,0.00197133696496918,0.0438026122452451,0.00520648935799276,0.384740596138886
0.0312356448555521,0.0101255598975526,0.000231367044476624,0.0380531038715985,0.00667660865863608,0.00330820250745725
0.0281023211893225,0.00347400465636779,1.38085153027314e-05,0.0358459544686405,0.00552392621464688,6.15779143107617e-05
0.0330483611301031,0.00431659417484345,0.000335755318948339,0.0390130998185097,0.00674440040362723,0.00185479138081964
0.0262717375156369,0.00233681423273047,0.000482276482982891,0.0372129509852186,0.0115863715983093,0.000497293016733347
0.0316886069695269,0.00524274839987237,5.48105363842458e-05,0.0382148926893068,0.00455167527210369,7.96793648577704e-05
