wave,flux
27071.5506195907,2.07320844374212e-20
27073.808897193,2.07312817485582e-20
27076.0671747953,2.07304791266462e-20
27078.3254523977,2.0729676571674e-20
27080.58373,2.07288740836306e-20
27082.8420076023,2.07280716625046e-20
27085.1002852047,2.07272693082849e-20
27087.358562807,2.07264670209605e-20
27089.6168404093,2.07256648005201e-20
27091.8751180117,2.07248626469526e-20
27094.133395614,2.07240605602469e-20
27096.3916732163,2.07232585403917e-20
27098.6499508187,2.0722456587376e-20
27100.908228421,2.07216547011886e-20
27103.1665060233,2.07208528818184e-20
27536.755,2.05681286498244e-20
28020.705,1.9798132636721e-20
28940.21,1.82520438383e-20
29908.11,1.67519630294559e-20
30876.01,1.52316273686119e-20
31843.91,1.42122040111027e-20
32182.675,1.40809622028549e-20
32231.07,1.40244720936085e-20
32279.465,1.36086274318121e-20
32327.86,1.33272917273607e-20
32376.255,1.39099529565442e-20
32424.65,1.32884002767659e-20
32473.045,1.31209804128985e-20
32521.44,1.32968582205909e-20
32569.835,1.31953407196708e-20
32618.23,1.31023458290895e-20
32666.625,1.31344844013417e-20
32715.02,1.30131840228721e-20
32763.415,1.34661271620547e-20
32811.81,1.33607110423365e-20
32860.205,1.35232940272157e-20
32908.6,1.2847016420872e-20
32956.995,1.28415552621472e-20
33005.39,1.29413018945804e-20
33053.785,1.31032083711943e-20
33102.18,1.32216332038346e-20
33150.575,1.30966849207736e-20
33198.97,1.31350975175855e-20
33247.365,1.31029290189518e-20
33295.76,1.2813282343771e-20
33344.155,1.27460841441087e-20
33392.55,1.29131417077736e-20
33440.945,1.23835067956994e-20
33489.34,1.23335223505682e-20
33537.735,1.24973575494366e-20
33586.13,1.25449928877782e-20
33634.525,1.23262716383079e-20
33682.92,1.21702336964143e-20
33731.315,1.2314762530116e-20
33779.71,1.24319025233629e-20
33828.105,1.23633219722201e-20
33876.5,1.21439452762203e-20
33924.895,1.19880670970489e-20
33973.29,1.20898077934978e-20
34021.685,1.1994625717788e-20
34070.08,1.21666045941013e-20
34118.475,1.2130380748689e-20
34166.87,1.21771046210788e-20
34215.265,1.21723621053266e-20
34263.66,1.21839677183395e-20
34312.055,1.22618769165826e-20
34360.45,1.22554116374531e-20
34408.845,1.20970481361155e-20
34457.24,1.21143780195506e-20
34505.635,1.19778538466858e-20
34554.03,1.18644570638658e-20
34602.425,1.14495037387667e-20
34650.82,1.14157236961828e-20
34699.215,1.13121571537133e-20
34747.61,1.13745583440923e-20
34796.005,1.14289342340646e-20
34844.4,1.15838068897139e-20
34892.795,1.14820433218582e-20
34941.19,1.15281403790967e-20
34989.585,1.14710425088082e-20
35037.98,1.16460790292013e-20
35086.375,1.1802748958442e-20
35134.77,1.17350563193391e-20
35183.165,1.17364139853555e-20
35231.56,1.1581169851027e-20
35279.955,1.14587157009454e-20
35328.35,1.1446193684596e-20
35376.745,1.14856606244852e-20
35425.14,1.14317937806176e-20
35473.535,1.13754410811783e-20
35521.93,1.13955007625689e-20
35570.325,1.12300509758835e-20
35618.72,1.11705066810691e-20
35667.115,1.11647360533405e-20
35715.51,1.14932964943265e-20
35763.905,1.14847462151601e-20
35812.3,1.19252910264075e-20
35860.695,1.04031779664588e-20
35909.09,1.10625814624106e-20
35957.485,1.1853803224579e-20
36005.88,1.10125428419118e-20
36034.1700273943,1.15775103893034e-20
36037.1774616549,1.1637544435983e-20
36040.1848959155,1.1697573472811e-20
36043.192330176,1.17575975006231e-20
36046.1997644366,1.18176165202549e-20
36049.2071986972,1.18776305325435e-20
36052.2146329577,1.19376395383229e-20
36054.275,1.19787482965762e-20
36055.2220672183,1.19975402493859e-20
36058.2295014789,1.20572112658513e-20
36060.2815345679,1.20979231482545e-20
36061.2369357394,1.21168773056668e-20
36063.2911481111,1.21576290245262e-20
36064.24437,1.21765383696627e-20
36066.3007616543,1.22173299183323e-20
36067.2518042606,1.22361944586686e-20
36069.3103751975,1.22770258305038e-20
36070.2592385211,1.22958455735141e-20
36072.3199887407,1.23367167618717e-20
36073.2666727817,1.23554917150294e-20
36075.3296022839,1.23964027132685e-20
36076.2741070423,1.24151328840434e-20
36078.3392158272,1.24560836855238e-20
36079.2815413029,1.24747690813843e-20
36081.3488293704,1.25157596794686e-20
36082.2889755634,1.25344003078815e-20
36084.3584429136,1.2575430695934e-20
36085.296409824,1.25940265643639e-20
36087.3680564568,1.26350967357495e-20
36088.3038440846,1.26536478516596e-20
36090.37767,1.26947577997454e-20
36091.3112783451,1.27132641705968e-20
36093.3872835432,1.27544138887513e-20
36094.3187126057,1.27728755220035e-20
36096.3968970864,1.28140650035968e-20
36099.4065106296,1.28737111451121e-20
36102.4161241729,1.29333523141261e-20
36102.67,1.29383831151023e-20
36105.4257377161,1.27532990183699e-20
36108.4353512593,1.25511799527089e-20
36111.4449648025,1.23490777328317e-20
36114.4545783457,1.21469923559313e-20
36117.4641918889,1.1944923819201e-20
36120.4738054321,1.17428721198338e-20
36151.065,9.69007383685659e-21
36199.46,1.35059183116751e-20
36247.855,1.31682389020474e-20
36267.4328248116,1.16527708797613e-20
36270.4597273304,1.14185393231692e-20
36273.4866298493,1.11843273132406e-20
36276.5135323681,1.09501348467156e-20
36279.540434887,1.07159619203309e-20
36282.5673374058,1.04818085308292e-20
36285.5942399246,1.02476746749475e-20
36288.6211424435,1.00135603494255e-20
36291.6480449623,9.7794655510116e-21
36294.6749474812,9.54539027644275e-21
36296.25,9.42359663572792e-21
36297.70185,9.52866425607884e-21
36300.7287525188,9.74770191486737e-21
36303.7556550377,9.96672131016738e-21
36306.7825575565,1.01857224450194e-20
36309.8094600754,1.04047053224747e-20
36312.8363625942,1.06236699455712e-20
36315.8632651131,1.08426163173574e-20
36318.8901676319,1.10615444408712e-20
36321.9170701508,1.12804543191557e-20
36324.9439726696,1.14993459552517e-20
36327.9708751884,1.17182193521995e-20
36344.645,1.29235878826993e-20
36393.04,1.3246119521425e-20
36441.435,1.31344978408049e-20
36465.4934421875,1.12364154269716e-20
36468.5368749687,1.09963940904084e-20
36471.58030775,1.07563927836671e-20
36474.6237405312,1.05164115034067e-20
36477.6671733125,1.02764502462836e-20
36480.7106060937,1.00365090089599e-20
36483.754038875,9.79658778809187e-21
36486.7974716562,9.55668658034161e-21
36489.83,9.31766482662705e-21
36489.8409044375,9.31834335201406e-21
36492.8843372188,9.5077121285988e-21
36495.92777,9.69706511286905e-21
36498.9712027813,9.8864023074577e-21
36502.0146355625,1.00757237149976e-20
36505.0580683438,1.02650293381241e-20
36508.101501125,1.04543191794676e-20
36511.1449339063,1.06435932416565e-20
36514.1883666875,1.08328515273236e-20
36517.2317994688,1.10220940391018e-20
36520.27523225,1.12113207796124e-20
36523.3186650313,1.1400531751493e-20
36526.3620978125,1.15897269573626e-20
36538.225,1.23270346317001e-20
36586.62,1.46502783150666e-20
36635.015,1.48765255390231e-20
36683.41,1.40268472308082e-20
36729.2196646406,1.12955681550592e-20
36731.805,1.11415259970327e-20
36732.2851081765,1.11315878654983e-20
36735.3505517125,1.10681369343404e-20
36738.4159952484,1.10046912977331e-20
36741.4814387843,1.09412509547907e-20
36744.5468823203,1.08778159046309e-20
36747.6123258562,1.08143861463712e-20
36750.6777693922,1.07509616791283e-20
36753.7432129281,1.06875425020191e-20
36756.8086564641,1.06241286141618e-20
36759.8741,1.05607200146739e-20
36762.939543536,1.0497316702674e-20
36766.0049870719,1.04339186772801e-20
36769.0704306078,1.03705259376099e-20
36772.1358741438,1.03071384827833e-20
36775.2013176797,1.02437563119178e-20
36778.2667612156,1.0180379424134e-20
36780.2,1.01404131582538e-20
36781.3322047516,1.02269507456038e-20
36784.3976482875,1.04612378309656e-20
36787.4630918235,1.06955053927259e-20
36790.5285353594,1.0929753434139e-20
36828.595,1.38370043541833e-20
36876.99,1.50367718973954e-20
36925.385,1.45718328432055e-20
36973.78,1.39687260473299e-20
37022.175,1.39413867846592e-20
37070.57,1.24692525392291e-20
37091.6860679242,1.06997870281172e-20
37094.7817631318,1.04404613787007e-20
37097.8774583393,1.01811573700574e-20
37100.9731535469,9.92187499857146e-21
37104.0688487545,9.66261426063339e-21
37107.1645439621,9.40337515263369e-21
37110.2602391697,9.14415767096603e-21
37113.3559343773,8.88496181202094e-21
37116.4516295849,8.62578757218892e-21
37118.965,8.41538195906083e-21
37119.5473247924,8.45536946729637e-21
37122.64302,8.66793641735208e-21
37125.7387152076,8.88048564197042e-21
37128.8344104152,9.0930171441097e-21
37131.9301056228,9.30553092672298e-21
37135.0258008303,9.51802699276334e-21
37138.1214960379,9.73050534518905e-21
37141.2171912455,9.94296598694799e-21
37144.3128864531,1.01554089209958e-20
37147.4085816607,1.0367834150283e-20
37150.5042768683,1.05802416777601e-20
37153.5999720758,1.07926315063774e-20
37167.36,1.17364670580942e-20
