wave,flux
42781.18,7.24213173830504e-21
42829.575,7.22180776195295e-21
42877.97,7.19862241714206e-21
42926.365,7.19743250982233e-21
42974.76,7.22452625244269e-21
43023.155,7.18824017901873e-21
43071.55,7.20501492588309e-21
43119.945,7.19217227988605e-21
43168.34,7.2093266066401e-21
43216.735,7.16772242110149e-21
43236.093,7.12060532848424e-21
43265.13,7.05135917851981e-21
43313.525,7.13896931656754e-21
43361.92,7.03066668004201e-21
43410.315,7.12577442092755e-21
43458.71,7.06807418447839e-21
43507.105,7.09788718664502e-21
43555.5,7.02687139214816e-21
43603.895,7.04760220008367e-21
43652.29,7.01912272401303e-21
43700.685,6.9944986984058e-21
43749.08,6.96574156634675e-21
43797.475,6.9598111439427e-21
43845.87,6.94770728087582e-21
43894.265,6.90612298563618e-21
43942.66,6.88742618156919e-21
43991.055,6.89704405948152e-21
44039.45,6.82259984398548e-21
44087.845,6.84174817395475e-21
44136.24,6.87128906315868e-21
44184.635,6.84724416818343e-21
44233.03,6.84214298479746e-21
44281.425,6.81768716695077e-21
44329.82,6.79393389298233e-21
44378.215,6.74134779814434e-21
44426.61,6.75128803670074e-21
44475.005,6.76837177156193e-21
44523.4,6.76222159103353e-21
44571.795,6.72312769808871e-21
44620.19,6.7286983881214e-21
44668.585,6.71505282947116e-21
44716.98,6.67048609277427e-21
44765.375,6.69634001185861e-21
44813.77,6.63804584902152e-21
44862.165,6.65749493815435e-21
44910.56,6.68204637334632e-21
44958.955,6.66707033599592e-21
45007.35,6.64175291170844e-21
45055.745,6.63731556855675e-21
45104.14,6.63985346072602e-21
45152.535,6.60176740675592e-21
45200.93,6.57226494798104e-21
45249.325,6.58466331131712e-21
45297.72,6.54619577195939e-21
45346.115,6.487915131749e-21
45394.51,6.53178872403348e-21
45442.905,6.50573144783843e-21
45491.3,6.48778163200735e-21
45539.695,6.46486944040297e-21
45588.09,6.44616233006345e-21
45636.485,6.42184557178969e-21
45684.88,6.42890237429907e-21
45733.275,6.42248400654094e-21
45781.67,6.38907264824612e-21
45801.028,6.38804525558029e-21
45830.065,6.38649019531858e-21
45878.46,6.36068253801195e-21
45926.855,6.35459930325994e-21
45975.25,6.36859471382017e-21
46023.645,6.34031696527461e-21
46072.04,6.34049824666638e-21
46120.435,6.30599083796808e-21
46168.83,6.32744182729284e-21
46217.225,6.30464668427638e-21
46265.62,6.27884888649303e-21
46314.015,6.27879931268485e-21
46362.41,6.26813758830119e-21
46410.805,6.2666931213419e-21
46459.2,6.24330574573571e-21
46507.595,6.22052579339648e-21
46555.99,6.23595307410137e-21
46604.385,6.22108220332638e-21
46652.78,6.20734382468901e-21
46701.175,6.15709932702235e-21
46749.57,6.16032464550366e-21
46797.965,6.13129226528805e-21
46846.36,6.12048602593924e-21
46894.755,6.08002910680591e-21
46943.15,5.99725343399568e-21
46991.545,5.8389104927251e-21
47013.4785381686,5.6197366803096e-21
47017.4023123518,5.58522952941685e-21
47021.3260865349,5.56436098902585e-21
47025.249860718,5.62126787893401e-21
47029.1736349012,6.02851240615311e-21
47033.0974090843,7.61860356825928e-21
47037.0211832675,1.21056104058528e-20
47039.94,1.82204546691965e-20
47040.9449574506,2.14462746243501e-20
47044.8687316337,3.53963140145737e-20
47048.7925058169,4.90547985773224e-20
47052.71628,5.48778967181223e-20
47056.6400541831,4.90798033572208e-20
47060.5638283663,3.54449757094926e-20
47064.4876025494,2.15172037416044e-20
47068.4113767325,1.21665354232531e-20
47072.3351509157,7.65829375480686e-21
47076.2589250988,6.0467309043976e-21
47080.182699282,5.61759709466261e-21
47084.1064734651,5.53821185384948e-21
47088.0302476482,5.53592559909473e-21
47088.335,5.53655358484209e-21
47091.9540218314,5.55774437607707e-21
47136.73,5.86945837351251e-21
47185.125,5.96053791010055e-21
47233.52,6.00179585195244e-21
47281.915,5.99992282052117e-21
47330.31,6.00390693049294e-21
47378.705,6.02052159256274e-21
47427.1,6.0116740203169e-21
47475.495,6.00881722647818e-21
47523.89,5.99281186274328e-21
47572.285,5.98589625789061e-21
47620.68,5.92611216146258e-21
47669.075,5.8860048280337e-21
47717.47,5.95835528411138e-21
47765.865,5.92348368239298e-21
47814.26,5.92266063683784e-21
47862.655,5.92696655054021e-21
47911.05,5.91430419130625e-21
47956.4907842781,5.90559373205225e-21
47959.445,5.90537281728503e-21
47960.4932628503,5.90528618887007e-21
47964.4957414225,5.90930481317679e-21
47968.4982199946,5.94347183765895e-21
47972.5006985668,6.11455874899486e-21
47976.503177139,6.74867092543676e-21
47980.5056557112,8.51722488703702e-21
47984.5081342834,1.21824345673173e-20
47988.5106128556,1.76406616421637e-20
47992.5130914278,2.29846431840911e-20
47996.51557,2.52594240699286e-20
48000.5180485722,2.29820896587449e-20
48004.5205271444,1.76350332413843e-20
48007.84,1.28812506241653e-20
48008.5230057166,1.21735161655907e-20
48012.5254842888,8.50640294985985e-21
48016.527962861,6.73604948924045e-21
48020.5304414332,6.10029631999472e-21
48024.5329200053,5.92766369378757e-21
48028.5353985775,5.89198674491359e-21
48032.5378771497,5.88646715283802e-21
48036.5403557219,5.88596676195369e-21
48056.235,5.88697630303608e-21
48104.63,5.86971768463844e-21
48153.025,5.86933726856072e-21
48201.42,5.8581591465138e-21
48249.815,5.81856285227772e-21
48298.21,5.82204999874824e-21
48346.605,5.82582791418114e-21
48395,5.76987401472508e-21
48420.1151005378,5.77241568409226e-21
48424.156273484,5.77481764904014e-21
48428.1974464303,5.79143389913759e-21
48432.2386193765,5.893461237289e-21
48436.2797923227,6.38339441912469e-21
48440.3209652689,8.18512376827222e-21
48443.395,1.14479043818326e-20
48444.3621382152,1.32007520557916e-20
48448.4033111614,2.35895139586627e-20
48452.4444841076,3.90580723380545e-20
48456.4856570538,5.42029536591361e-20
48460.52683,6.0652469210673e-20
48464.5680029462,5.42053757161123e-20
48468.6091758925,3.90614493326374e-20
48472.6503488387,2.35923316268716e-20
48476.6915217849,1.320249601262e-20
48480.7326947311,8.18637248471216e-21
48484.7738676773,6.38468512659749e-21
48488.8150406236,5.89506401146949e-21
48491.79,5.80522467233175e-21
48492.8562135698,5.79269397972785e-21
48496.897386516,5.77365082656893e-21
48500.9385594622,5.7688302532525e-21
48511.148,5.76170509379361e-21
48540.185,5.74155761468377e-21
48588.58,5.70154030486327e-21
48636.975,5.76196195126311e-21
48685.37,5.74454189710554e-21
48733.765,5.73428337906067e-21
48782.16,5.70521842330111e-21
48830.555,5.72197742520404e-21
48878.95,5.70635889065044e-21
48927.345,5.6923681146704e-21
48975.74,5.70582689531094e-21
49024.135,5.6899372925883e-21
49072.53,5.66792591935315e-21
49120.925,5.66121803854345e-21
49169.32,5.64023256585899e-21
49217.715,5.64875568059834e-21
49266.11,5.64749406575285e-21
49314.505,5.63711989415895e-21
49362.9,5.60969752057012e-21
49411.295,5.62065173769888e-21
49459.69,5.60027991484754e-21
