wave,flux
23761.945,9.28251620750902e-21
24245.895,8.77928820122335e-21
24633.055,8.32987591074021e-21
25117.005,7.94690855378661e-21
25600.955,7.61354731190921e-21
26084.905,7.19289612700373e-21
26568.855,6.7813572013363e-21
27052.805,6.38083419446766e-21
27058.0009539767,6.37903367363319e-21
27060.259231579,6.37825123487003e-21
27062.5175091813,6.37746886140154e-21
27064.7757867837,6.37668655321679e-21
27067.034064386,6.3759043103049e-21
27069.2923419883,6.37512213265499e-21
27071.5506195907,6.37434002025615e-21
27073.808897193,6.37355797309751e-21
27076.0671747953,6.37277599116818e-21
27078.3254523977,6.37199407445729e-21
27080.58373,6.37121222295395e-21
27082.8420076023,6.37043043664729e-21
27085.1002852047,6.36964871552643e-21
27087.358562807,6.36886705958051e-21
27089.6168404093,6.36808546879867e-21
27091.8751180117,6.36730394317002e-21
27094.133395614,6.36652248268373e-21
27096.3916732163,6.36574108732891e-21
27098.6499508187,6.36495975709473e-21
27100.908228421,6.36417849197033e-21
27103.1665060233,6.36339729194485e-21
27536.755,6.21460047017197e-21
28020.705,5.94185135053316e-21
28940.21,5.4540411839443e-21
29908.11,4.92117853975817e-21
30876.01,4.42472496403411e-21
31843.91,4.06678236668086e-21
32182.675,3.96349094578228e-21
32231.07,3.91688430566143e-21
32279.465,3.82823766728254e-21
32327.86,3.73425754219031e-21
32376.255,3.925927070177e-21
32424.65,3.64527237990622e-21
32473.045,3.70795833895046e-21
32521.44,3.70720646732379e-21
32569.835,3.67269737335938e-21
32618.23,3.64563048073296e-21
32666.625,3.70091063778391e-21
32715.02,3.63777165051089e-21
32763.415,3.74031341957674e-21
32811.81,3.72229207805433e-21
32860.205,3.78166851998435e-21
32908.6,3.59013699770145e-21
32956.995,3.58132873231682e-21
33005.39,3.61623328578162e-21
33053.785,3.67392200087491e-21
33102.18,3.69880893096954e-21
33150.575,3.64957708336443e-21
33198.97,3.6660868082177e-21
33247.365,3.68190950870226e-21
33295.76,3.61223535197858e-21
33344.155,3.58756607429403e-21
33392.55,3.59618326590699e-21
33440.945,3.48772834328557e-21
33489.34,3.46235999873732e-21
33537.735,3.51195577770821e-21
33586.13,3.53060397093745e-21
33634.525,3.48895342087973e-21
33682.92,3.38897822933098e-21
33731.315,3.42689508325727e-21
33779.71,3.50395217071755e-21
