SFRBurst50,SFRBurst16,SFRBurst84,AGNlum50,AGNlum16,AGNlum84,Mstar50,Mstar16,Mstar84,RA,DEC,VISITID,MODULE,COLID,z,LP
5.33401083326735,0.900014004949151,1.16470290572002,6.66466496714477e+36,3.10896850697922e+36,5.68879577067257e+36,509469865.935132,88931595.7917301,114127982.808859,214.84314342238,52.7478907390087,1345071001,NRCB,80,7.509,-1.790158893832
7.13502017568479,7.13450822887204,326.052944933043,8.17594071839591e+43,6.45336322913027e+43,3.91780236763459e+44,771491455.1334,771446521.13536,54574439714.6923,214.773860518048,52.7805779719768,1345061001,NRCA,81,5.428,-4.05534276598364
1.35269962040713,0.214282710525571,0.210156446982943,5.75896911545399e+41,3.82610526231577e+41,1.0013278675093e+42,424573183.746491,62873607.9035745,67199289.9298224,214.769556511055,52.7729324657071,1345061001,NRCA,82,5.45,1.40616436520183
2.24511278062297,0.523331371362954,0.509622666874161,2.39371593281551e+36,1.21151890003509e+36,2.81909715118795e+36,612032377.68012,138176176.295054,141915041.413773,214.771824350503,52.7781859501553,1345061001,NRCA,83,6.542,-13.205979913548
0.708419639943423,0.137642697023162,0.204492778405204,1.00412135154862e+43,6.58134306959964e+42,1.14860319156207e+43,185474304.071898,35189452.9812728,50614813.1942292,214.884988060178,52.83604513063,1345004001,NRCB,84,6.545,1.30228403129896
7.0857848996501,7.08578488778747,398.696270993222,3.31585298828115e+43,5.97045952288249e+42,9.25936649443183e+42,790177476.658157,790177475.616195,72907164430.6219,214.891551304166,52.8159334274757,1345069001,NRCB,85,5.674,-2.56299326982325
0.46934023302391,0.197298678787059,0.31967185423406,2.64442790283716e+37,1.52698385732557e+37,2.23240993385968e+37,219624863.667569,89883379.7303575,174890430.028876,214.918122159731,52.8118207442865,1345069001,NRCB,86,5.93,1.19327093714876
1.92289797755576,0.798451108073394,0.899033518981051,8.2558053881918e+36,4.4772001104413e+36,1.41038605493023e+37,180252862.616763,75727220.7011866,87538324.1465152,214.805478979169,52.754733902223,1345071001,NRCB,87,5.861,-6.0482738086663
0.382637065704823,0.186784880395758,0.292695812431754,4.11773588384741e+43,1.20482359996331e+43,1.42127846084359e+43,116900028.519454,57520956.6878699,88705568.8762592,214.800472650105,52.7488861680473,1345071001,NRCB,88,5.3,-0.010063602821841
1.72413088418497,0.631068845941272,1.13188947856466,1.80804781016339e+39,1.33069595337893e+39,3.55811752387605e+39,204035678.491067,76717501.2170979,152155753.532411,214.809855095172,52.7542162566239,1345071001,NRCB,89,5.433,-8.05949384765106
9.22870246541961,9.0282651830083,75.0801338171319,7.07237702090663e+45,5.66316352189938e+45,2.21120105661381e+46,1063292135.54567,1043150590.94614,10820595126.4135,214.812627604766,52.7548540831845,1345071001,NRCB,90,5.427,-7.3032904248983
4.36677389291775,0.569281128179218,0.657267938867364,3.51912705641895e+37,2.24645700509465e+37,1.12397799373126e+38,1032325152.67455,137383651.994066,151968979.787651,214.789838863096,52.730800091549,1345071001,NRCB,91,6.738,-3.28308371007849
3.84154399014393,0.580689948202999,0.711709597755691,2.50920025846205e+37,1.69398151269212e+37,1.01708080795359e+38,1009361143.78088,155709713.00556,186102232.106327,214.7991122211,52.7251314123192,1345071001,NRCB,92,6.086,-5.32540832604271
1.31119444382104,1.13109682854853,5.01484877877562,1e+35,0,8.30568980787145e+34,125547070.165557,109189723.080804,523657079.115837,214.820509075082,52.7371431766809,1345071001,NRCB,93,6.272,-1.77063702808838
1.51585171669411,0.195167841734175,0.245945636318383,1.76825232175615e+39,1.1812199043902e+39,4.86231148076255e+39,567468132.491479,72705195.9206595,93150013.7923995,214.719977001803,52.7502266555585,1345061001,NRCB,94,4.324,1.32827568220593
2.55431420983096,1.35040909107826,2.99385571557529,1.67455281760214e+35,6.7455281760214e+34,2.50791556138334e+35,303390944.438295,168711701.943316,416981656.785904,214.766485429193,52.782261781204,1345061001,NRCA,95,5.156,-6.42032422759541
1.26167326881718,0.0576964498347001,0.0575182829379319,4.20537349798492e+38,2.61511387397317e+38,9.63958560823207e+38,863649600.000538,57900668.2293737,63312349.4039019,214.900505188119,52.8715979403865,1345064001,NRCB,96,4.707,1.2238636673916
1.12198006107754,0.389817829638006,0.651091033289285,1.48842794525386e+44,1.46143321716394e+43,2.3822389134472e+43,367531149.999078,128372825.045233,219351260.620656,214.853208210238,52.8483696163733,1345004001,NRCB,97,4.986,1.40865631443754
3.83311731107019,0.466011114762721,0.769494000207985,4.03960890297783e+37,2.54027967422056e+37,6.17536257362766e+37,1365528419.48289,164663741.499567,271684319.661427,214.900351844099,52.8268315737289,1345069001,NRCB,98,4.554,0.965989787792392
0.741602823028734,0.739149626904096,1.53342894622765,1.08560503722412e+42,7.64115070569894e+41,3.33538824150314e+42,83361178.1718677,83148338.6725165,315199241.733922,214.937957364456,52.8471081937204,1345069001,NRCA,99,4.824,0.307026837613474
0.65667325873736,0.264291244736186,0.345166859530367,8.75802286429112e+35,4.25252808490002e+35,6.27478137259815e+35,77420740.9799156,31261740.2955138,43814994.3746889,214.905780260797,52.8118905452626,1345069001,NRCB,100,4.249,-1.83877529197939
0.448605363832427,0.448596732312653,66.0416110434798,1.03752190289644e+36,4.66682763153498e+35,8.77376831108069e+35,40578751.4156999,40577991.7740195,7713771479.84181,214.956601402076,52.8337964147809,1345069001,NRCA,101,5.736,-5.1915555097484
1.46670174916716,0.707129645280749,1.35257159019332,6.32640903939259e+43,3.22629611469046e+43,9.35124284435405e+43,480038353.347169,231771725.487459,419588163.411221,214.785740986774,52.7315659118804,1345071001,NRCB,102,5.288,1.34459456822804
1.79682461008497,0.0803059116413463,0.088859033087513,3.42769137941835e+37,2.49306388920762e+37,7.74486530964518e+37,1247815795.47083,76134809.3729665,89726188.3471539,214.821414964714,52.7548384423929,1345071001,NRCB,103,4.307,-2.76103980863835
0.884392253453034,0.449843228854349,0.454126465963349,1.17619691276898e+35,1.76196912768979e+34,2.42726342047172e+35,255409443.095309,166685227.717664,175728279.303186,214.803116033919,52.7265597485703,1345071001,NRCB,104,4.556,-2.61119494344965
1.17663240681683,0.839202591365568,0.979078026983754,2.62020291415737e+36,1.19712485354568e+36,2.64751903866629e+36,304473248.723846,250607255.938562,355524330.535105,214.828394811982,52.7429491581565,1345071001,NRCB,105,4.493,-0.0594872932707062
1.84007006480727,1.61051786162809,2.95806155185067,1.02209835473765e+35,2.20983547376531e+33,2.08095047619911e+35,343731912.272173,314015272.904747,909488996.100572,214.831219463193,52.7518006212951,1345071001,NRCB,106,4.995,-0.644972834091711
18.7394184174225,2.34144325619915,2.49009731930179,9.68608077529331e+35,4.85371158786794e+35,1.8210501354004e+36,2911104011.15123,363415529.692986,358750535.615772,3.49898584694678,-30.3247565107011,1324006001,NRCB,107,12.117,5.50661505652954
2.18601792719405,0.439306829912799,0.552768030306758,2.79379824601294e+37,1.46756243724118e+37,1.81474713385234e+37,391283758.966412,78371419.5370289,95981659.3013625,215.011979130135,52.9868123687031,1345001001,NRCB,108,8.876,-7.37488561675953
6.37843670340884,2.32192591981057,3.36016762210219,4.94822858856546e+41,3.31524564337943e+41,1.12192230638343e+42,937026150.561468,324349809.149498,474362725.740089,214.906573383116,52.9488923094815,1345002001,NRCB,109,11.04,-5.51764097788557
